PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,LENGTH_SIZE,MIN_QUANTITY
G1402947137 ,55,info@sinahair.com,REMY HAIR,Brazilian Remy ,,Brazilian Remy PREMA YK12 ,"1446624528c47404_s_prema_banner.jpg ,1446624528Webpage2.jpg ",,,,limitless,Pieces,0,21,42,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center"">Sina, the leader of 100% human hair with over 20 years of experience, 
has invented Prema Brazilian Remy Hair in order to meet the customers 
demand for natural soft hair at an affordable price. Prema Brazilian 
Remy Hair takes pride in healthy texture with added thickness and 
elasticity, and it has even more shine and softness than Indian hair. 
Sinas Prema Brazilian Remy Hair extension was developed with the focus 
on naturalness, softness and longevity. <br> In 2013, long natural hair 
styles with good texture were popular. Moving on to 2014, the natural 
soft and healthy hair we call Prema Brazilian Remy Hair will be the 
trendsetting <strong>HOT PRODUCT</strong>. <br> The Secret to 
manufacturing our 100% Prema human hair is LOVE. Natural, volume, and 
healthy soft texture is a must for women to be confident. Prema, means 
love, only healthy hair is selected, and after antiseptic treatment 
using no chemical, it goes through a special process to cure the 
cuticle, which is critical for naturalness and softness. Prema Brazilian
 Remy Hair Extensions will beat exceed any expectation on how natural 
hair extension could or should be. Since our product is made with 100% 
human hair, dying or perm is possible, and you can create any style you 
want using a hot tool. <br><br> Prema Brazilian Remy Hair is available 
in lengths of 10inch, 12inch, 14inch, 16inch, 18inch with Yaki Texture, 
and the color selection will include 1, 1B, 2, 4, 27, 30, 33, 350, 99J, 
BG, 34, 44, 51, 280, P1B/30, P4/27, P4/30 , P27/30. And most importantly
 the price is so affordable that it will captivate all consumers to try 
and keep coming back for more.</div>",0,YK10 ,,33,,,Inch,1
G1402947137 ,55,info@sinahair.com,REMY HAIR,Brazilian Remy ,,Brazilian Remy PREMA YK12 ,"1446624528c47404_s_prema_banner.jpg ,1446624528Webpage2.jpg ",,,,limitless,Pieces,0,21,42,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center"">Sina, the leader of 100% human hair with over 20 years of experience, 
has invented Prema Brazilian Remy Hair in order to meet the customers 
demand for natural soft hair at an affordable price. Prema Brazilian 
Remy Hair takes pride in healthy texture with added thickness and 
elasticity, and it has even more shine and softness than Indian hair. 
Sinas Prema Brazilian Remy Hair extension was developed with the focus 
on naturalness, softness and longevity. <br> In 2013, long natural hair 
styles with good texture were popular. Moving on to 2014, the natural 
soft and healthy hair we call Prema Brazilian Remy Hair will be the 
trendsetting <strong>HOT PRODUCT</strong>. <br> The Secret to 
manufacturing our 100% Prema human hair is LOVE. Natural, volume, and 
healthy soft texture is a must for women to be confident. Prema, means 
love, only healthy hair is selected, and after antiseptic treatment 
using no chemical, it goes through a special process to cure the 
cuticle, which is critical for naturalness and softness. Prema Brazilian
 Remy Hair Extensions will beat exceed any expectation on how natural 
hair extension could or should be. Since our product is made with 100% 
human hair, dying or perm is possible, and you can create any style you 
want using a hot tool. <br><br> Prema Brazilian Remy Hair is available 
in lengths of 10inch, 12inch, 14inch, 16inch, 18inch with Yaki Texture, 
and the color selection will include 1, 1B, 2, 4, 27, 30, 33, 350, 99J, 
BG, 34, 44, 51, 280, P1B/30, P4/27, P4/30 , P27/30. And most importantly
 the price is so affordable that it will captivate all consumers to try 
and keep coming back for more.</div>",0,YK10 ,,30,,,Inch,1
G1402947137 ,55,info@sinahair.com,REMY HAIR,Brazilian Remy ,,Brazilian Remy PREMA YK12 ,"1446624528c47404_s_prema_banner.jpg ,1446624528Webpage2.jpg ",,,,limitless,Pieces,0,21,42,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center"">Sina, the leader of 100% human hair with over 20 years of experience, 
has invented Prema Brazilian Remy Hair in order to meet the customers 
demand for natural soft hair at an affordable price. Prema Brazilian 
Remy Hair takes pride in healthy texture with added thickness and 
elasticity, and it has even more shine and softness than Indian hair. 
Sinas Prema Brazilian Remy Hair extension was developed with the focus 
on naturalness, softness and longevity. <br> In 2013, long natural hair 
styles with good texture were popular. Moving on to 2014, the natural 
soft and healthy hair we call Prema Brazilian Remy Hair will be the 
trendsetting <strong>HOT PRODUCT</strong>. <br> The Secret to 
manufacturing our 100% Prema human hair is LOVE. Natural, volume, and 
healthy soft texture is a must for women to be confident. Prema, means 
love, only healthy hair is selected, and after antiseptic treatment 
using no chemical, it goes through a special process to cure the 
cuticle, which is critical for naturalness and softness. Prema Brazilian
 Remy Hair Extensions will beat exceed any expectation on how natural 
hair extension could or should be. Since our product is made with 100% 
human hair, dying or perm is possible, and you can create any style you 
want using a hot tool. <br><br> Prema Brazilian Remy Hair is available 
in lengths of 10inch, 12inch, 14inch, 16inch, 18inch with Yaki Texture, 
and the color selection will include 1, 1B, 2, 4, 27, 30, 33, 350, 99J, 
BG, 34, 44, 51, 280, P1B/30, P4/27, P4/30 , P27/30. And most importantly
 the price is so affordable that it will captivate all consumers to try 
and keep coming back for more.</div>",0,YK10 ,,P1B_30,,,Inch,1
G1402947137 ,55,info@sinahair.com,REMY HAIR,Brazilian Remy ,,Brazilian Remy PREMA YK12 ,"1446624528c47404_s_prema_banner.jpg ,1446624528Webpage2.jpg ",,,,limitless,Pieces,0,21,42,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center"">Sina, the leader of 100% human hair with over 20 years of experience, 
has invented Prema Brazilian Remy Hair in order to meet the customers 
demand for natural soft hair at an affordable price. Prema Brazilian 
Remy Hair takes pride in healthy texture with added thickness and 
elasticity, and it has even more shine and softness than Indian hair. 
Sinas Prema Brazilian Remy Hair extension was developed with the focus 
on naturalness, softness and longevity. <br> In 2013, long natural hair 
styles with good texture were popular. Moving on to 2014, the natural 
soft and healthy hair we call Prema Brazilian Remy Hair will be the 
trendsetting <strong>HOT PRODUCT</strong>. <br> The Secret to 
manufacturing our 100% Prema human hair is LOVE. Natural, volume, and 
healthy soft texture is a must for women to be confident. Prema, means 
love, only healthy hair is selected, and after antiseptic treatment 
using no chemical, it goes through a special process to cure the 
cuticle, which is critical for naturalness and softness. Prema Brazilian
 Remy Hair Extensions will beat exceed any expectation on how natural 
hair extension could or should be. Since our product is made with 100% 
human hair, dying or perm is possible, and you can create any style you 
want using a hot tool. <br><br> Prema Brazilian Remy Hair is available 
in lengths of 10inch, 12inch, 14inch, 16inch, 18inch with Yaki Texture, 
and the color selection will include 1, 1B, 2, 4, 27, 30, 33, 350, 99J, 
BG, 34, 44, 51, 280, P1B/30, P4/27, P4/30 , P27/30. And most importantly
 the price is so affordable that it will captivate all consumers to try 
and keep coming back for more.</div>",0,YK10 ,,P27_613,,,Inch,1
G1402947137 ,55,info@sinahair.com,REMY HAIR,Brazilian Remy ,,Brazilian Remy PREMA YK12 ,"1446624528c47404_s_prema_banner.jpg ,1446624528Webpage2.jpg ",,,,limitless,Pieces,0,21,42,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center"">Sina, the leader of 100% human hair with over 20 years of experience, 
has invented Prema Brazilian Remy Hair in order to meet the customers 
demand for natural soft hair at an affordable price. Prema Brazilian 
Remy Hair takes pride in healthy texture with added thickness and 
elasticity, and it has even more shine and softness than Indian hair. 
Sinas Prema Brazilian Remy Hair extension was developed with the focus 
on naturalness, softness and longevity. <br> In 2013, long natural hair 
styles with good texture were popular. Moving on to 2014, the natural 
soft and healthy hair we call Prema Brazilian Remy Hair will be the 
trendsetting <strong>HOT PRODUCT</strong>. <br> The Secret to 
manufacturing our 100% Prema human hair is LOVE. Natural, volume, and 
healthy soft texture is a must for women to be confident. Prema, means 
love, only healthy hair is selected, and after antiseptic treatment 
using no chemical, it goes through a special process to cure the 
cuticle, which is critical for naturalness and softness. Prema Brazilian
 Remy Hair Extensions will beat exceed any expectation on how natural 
hair extension could or should be. Since our product is made with 100% 
human hair, dying or perm is possible, and you can create any style you 
want using a hot tool. <br><br> Prema Brazilian Remy Hair is available 
in lengths of 10inch, 12inch, 14inch, 16inch, 18inch with Yaki Texture, 
and the color selection will include 1, 1B, 2, 4, 27, 30, 33, 350, 99J, 
BG, 34, 44, 51, 280, P1B/30, P4/27, P4/30 , P27/30. And most importantly
 the price is so affordable that it will captivate all consumers to try 
and keep coming back for more.</div>",0,YK10 ,,P4_30,,,Inch,1
G1402947137 ,55,info@sinahair.com,REMY HAIR,Brazilian Remy ,,Brazilian Remy PREMA YK12 ,"1446624528c47404_s_prema_banner.jpg ,1446624528Webpage2.jpg ",,,,limitless,Pieces,0,21,42,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center"">Sina, the leader of 100% human hair with over 20 years of experience, 
has invented Prema Brazilian Remy Hair in order to meet the customers 
demand for natural soft hair at an affordable price. Prema Brazilian 
Remy Hair takes pride in healthy texture with added thickness and 
elasticity, and it has even more shine and softness than Indian hair. 
Sinas Prema Brazilian Remy Hair extension was developed with the focus 
on naturalness, softness and longevity. <br> In 2013, long natural hair 
styles with good texture were popular. Moving on to 2014, the natural 
soft and healthy hair we call Prema Brazilian Remy Hair will be the 
trendsetting <strong>HOT PRODUCT</strong>. <br> The Secret to 
manufacturing our 100% Prema human hair is LOVE. Natural, volume, and 
healthy soft texture is a must for women to be confident. Prema, means 
love, only healthy hair is selected, and after antiseptic treatment 
using no chemical, it goes through a special process to cure the 
cuticle, which is critical for naturalness and softness. Prema Brazilian
 Remy Hair Extensions will beat exceed any expectation on how natural 
hair extension could or should be. Since our product is made with 100% 
human hair, dying or perm is possible, and you can create any style you 
want using a hot tool. <br><br> Prema Brazilian Remy Hair is available 
in lengths of 10inch, 12inch, 14inch, 16inch, 18inch with Yaki Texture, 
and the color selection will include 1, 1B, 2, 4, 27, 30, 33, 350, 99J, 
BG, 34, 44, 51, 280, P1B/30, P4/27, P4/30 , P27/30. And most importantly
 the price is so affordable that it will captivate all consumers to try 
and keep coming back for more.</div>",0,YK10 ,,P4_27,,,Inch,1
G1402947137 ,55,info@sinahair.com,REMY HAIR,Brazilian Remy ,,Brazilian Remy PREMA YK12 ,"1446624528c47404_s_prema_banner.jpg ,1446624528Webpage2.jpg ",,,,limitless,Pieces,0,21,42,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center"">Sina, the leader of 100% human hair with over 20 years of experience, 
has invented Prema Brazilian Remy Hair in order to meet the customers 
demand for natural soft hair at an affordable price. Prema Brazilian 
Remy Hair takes pride in healthy texture with added thickness and 
elasticity, and it has even more shine and softness than Indian hair. 
Sinas Prema Brazilian Remy Hair extension was developed with the focus 
on naturalness, softness and longevity. <br> In 2013, long natural hair 
styles with good texture were popular. Moving on to 2014, the natural 
soft and healthy hair we call Prema Brazilian Remy Hair will be the 
trendsetting <strong>HOT PRODUCT</strong>. <br> The Secret to 
manufacturing our 100% Prema human hair is LOVE. Natural, volume, and 
healthy soft texture is a must for women to be confident. Prema, means 
love, only healthy hair is selected, and after antiseptic treatment 
using no chemical, it goes through a special process to cure the 
cuticle, which is critical for naturalness and softness. Prema Brazilian
 Remy Hair Extensions will beat exceed any expectation on how natural 
hair extension could or should be. Since our product is made with 100% 
human hair, dying or perm is possible, and you can create any style you 
want using a hot tool. <br><br> Prema Brazilian Remy Hair is available 
in lengths of 10inch, 12inch, 14inch, 16inch, 18inch with Yaki Texture, 
and the color selection will include 1, 1B, 2, 4, 27, 30, 33, 350, 99J, 
BG, 34, 44, 51, 280, P1B/30, P4/27, P4/30 , P27/30. And most importantly
 the price is so affordable that it will captivate all consumers to try 
and keep coming back for more.</div>",0,YK10 ,,P6_613,,,Inch,1
 G1402945302,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE LW16,"1446624960c45371_L_remy_forte_loosewave.jpg ,1446624960remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,49,98,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><font size=""3""><b>REMY FORTE LOOSE WAVE 16""<br></b></font><div><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div><br></div>",0, LW16,,1,0,,Inch,1
 G1402945302,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE LW16,"1446624960c45371_L_remy_forte_loosewave.jpg ,1446624960remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,49,98,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><font size=""3""><b>REMY FORTE LOOSE WAVE 16""<br></b></font><div><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div><br></div>",0, LW16,,4,0,,Inch,1
 G1402945302,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE LW16,"1446624960c45371_L_remy_forte_loosewave.jpg ,1446624960remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,49,98,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><font size=""3""><b>REMY FORTE LOOSE WAVE 16""<br></b></font><div><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div><br></div>",0, LW16,,P1B_30,0,,Inch,1
